MLS,Community,Address,St,List Price,Sold Price,Tot Flr Area AG Metres,Style,Rooms Above Grade,Beds Total,Baths Full,Baths Half,Ensuite YN,Yr Built,Front Exposure,Frontage Metres,Num Finished FP,Basement Development,Enclosed Parking,Parking,Occupancy,Possession Notes,DOM,Condo Name,Construction Type,Flooring,Tot Flr Area A.G. (SF),Realtor
C4258907,Taradale, 218  tarawood place PL NE,A,"$464,000 ",,171.499,2 Storey,7,5,3,2,Yes,2003,South,5.79,,Fully Finished,5,Double Garage Attached,Seller,NEGO,3,,Wood Frame,"Carpet, Laminate Flooring","1,846",Mohammad S Khan
C4257971,Redstone, 80  RED EMBERS SQ NE,A,"$668,100 ",,253.439,2 Storey,11,4,4,0,Yes,2019,South,0,,Unfinished,2,Double Garage Attached,New; Never Occupied,Negotiable,3,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,728",Raman Chahal
C4258251,Westmere, 345  WINDERMERE DR,A,"$469,900 ",,218.415,2 Storey,7,3,2,1,Yes,2007,South,14.9,,Unfinished,2,Double Garage Attached,Vacant,Immediate,4,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,351",Karen L Gonzales
C4258182,Redstone, 423  Redstone DR NE,A,"$488,400 ",,179.86,2 Storey,8,3,3,0,Yes,2018,North,0,,Unfinished,,Parking Pad Gravel,New; Never Occupied,Negotiable,3,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,936",Raman Chahal
C4258925,Lower Mount Royal, 811  18 AV SW,A,"$499,900 ",,173.822,2 Storey,6,1,1,1,No,1911,North,7.6,,Unfinished,,2 Outdoor Stalls,Vacant,Negotiable,3,,Wood Frame,"Carpet, Hardwood, Laminate Flooring","1,871",Lucas Ramage
C4258724,McKenzie Lake, 35  MT SELKIRK CL SE,A,"$565,000 ",,177.816,2 Storey,6,3,2,1,Yes,1997,East,11.1,,Unfinished,2,Double Garage Attached,Owner,neg,3,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,914",Kevin Chapman
C4258832,None, 292139  BUTTE VALLEY ES,A,"$989,000 ",,285.212,2 Storey,11,5,3,1,Yes,1991,West,,2,Partly Finished,2,"Double Garage Attached, Over Sized, RV Parking",Seller,Negotiable,3,,Wood Frame,"Carpet, Laminate Flooring, Linoleum","3,070",Jeff Neustaedter
C4258920,Cambrian Heights, 76  CARDIFF DR NW,A,"$1,049,000 ",,166.854,Bungalow,7,3,3,0,Yes,1958,Northwest,18.28,2,Fully Finished,4,"Quad or More Attached, Insulated, Heated, Tandem",Vacant,Immediate,3,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,796",Sam Corea
C4258453,Cranston, 15  CRANBROOK WY SE,A,"$899,900 ",,156.727,Bungalow,6,3,2,1,Yes,2013,Northeast,13.46,2,Fully Finished,2,"Double Garage Attached, Insulated",Seller,Negotiable,3,,Wood Frame,"Ceramic Tile, Hardwood, Wall to Wall Carpet","1,687",Big John Peterson
C4258897,Canyon Meadows, 12914  CANDLE CR SW,A,"$849,900 ",,232.072,2 Storey,8,3,4,0,Yes,1996,East,20.42,,Fully Finished,3,Triple Garage Attached,Vacant,Negoitable,4,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,498",Sylvia A Smith
C4256840,Castleridge, 4  CASTLEBROOK RI NE,A,"$270,000 ",,50.818,Bi-Level,3,3,1,0,No,1980,East,12.79,,Fully Finished,,Stall,Vacant,Negotiable,3,,Wood Frame,"Carpet, Laminate Flooring",547,Happe Dhillon
C4258236,Springland Estates, 35  MCKENDRICK RU,A,"$2,549,000 ",,508.83,2 Storey,15,7,7,2,Yes,2016,East,,2,Fully Finished,5,"Quad or More Attached, Insulated, Heated, Parking Pad Cement or Paved, RV Parking",Seller,Negotiable,3,,Wood Frame,"Carpet, Ceramic Tile, Hardwood, Non-Ceramic Tile","5,477",Lisa Johnson
C4258267,Nolan Hill, 48  NOLANCREST MR NW,A,"$689,990 ",,229.099,2 Storey,10,5,4,1,Yes,2016,West,11.87,,Fully Finished,3,Double Garage Attached,Seller,Negotiable,3,,Wood Frame,"Carpet, Laminate Flooring","2,466",Happe Dhillon
C4256569,Pineridge, 220  PINETREE BA NE,A,"$339,000 ",,104.144,3 Lvl Split,6,3,1,1,Yes,1974,South,11.45,,Fully Finished,2,"Double Garage Detached, 2 Outdoor Stalls",Undisclosed,Negotiable,3,,Wood Frame,"Carpet, Laminate Flooring","1,121",Ron A Garneau
C4258841,None, 705  3 ST SW,A,"$525,000 ",,193.61,2 Storey,9,4,3,1,Yes,2011,East,21.78,,"Fully Finished, Suite",3,Triple Garage Attached,Vacant,Imm/ Neg,3,,Wood Frame,"Carpet, Laminate Flooring, Non-Ceramic Tile, Vinyl Plank","2,084",Clay Brunette
C4255839,Rosemont, 12  ROSEVIEW DR NW,A,"$849,000 ",,135.267,Bungalow,5,4,2,0,No,1958,South,18.3,2,Fully Finished,2,Double Garage Detached,Seller,Negotiable,3,,Wood Frame,"Carpet, Hardwood, Non-Ceramic Tile","1,456",Curtis Atkinson
C4258402,Cranston, 120  CRANRIDGE CR SE,A,"$529,900 ",,208.01,2 Storey,9,4,3,1,Yes,2008,North,11.55,2,Fully Finished,2,"Double Garage Attached, Insulated, Heated",Seller,Negotiable,3,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,239",Elaine J Pippi
C4258783,East Chestermere, 986  East Chestermere DR,A,"$1,250,000 ",,386.105,2 Storey,9,5,4,2,Yes,2013,West,23.6,1,Fully Finished,3,Triple Garage Attached,Seller,Negotiable,3,,Wood Frame,"Carpet, Hardwood, Laminate Flooring, Non-Ceramic Tile","4,156",Shelagh Krause
C4257647,West Hillhurst, 2617  7 AV NW,A,"$1,999,000 ",,339.096,2 Storey,10,6,4,1,Yes,2017,North,15.2,3,Fully Finished,3,"Triple Garage Detached, Parking Pad Cement or Paved, RV Parking",New; Never Occupied,Negotiable,6,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","3,650",Derrick Penn
C4258071,Cranston, 19  CRANRIDGE PL SE,A,"$1,199,000 ",,321.352,2 Storey,10,4,3,1,Yes,2010,North,9.54,,Fully Finished,3,Triple Garage Attached,Seller,NEGOTIABLE,3,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","3,459",Brittany Zimmerman
C4258869,Sandstone Valley, 307  SANDALWOOD CL NW,A,"$599,900 ",,205.873,2 Storey,9,5,3,1,Yes,1992,South,6.2,2,Suite,2,Double Garage Attached,Seller,Negotiable,3,,Wood Frame,"Carpet, Ceramic Tile","2,216",Greg A Kennedy
C4258643,Tuscany, 141  TUSCANY MEADOWS CL NW,A,"$499,900 ",,165.367,2 Storey,8,4,3,1,Yes,2001,Northwest,9.7,1,Fully Finished,2,Double Garage Attached,Seller,Negotiable,3,,Wood Frame,"Carpet, Hardwood, Linoleum","1,780",KaraLee Foat
C4258805,Hillview Estates, 147  HILLVIEW RD,A,"$525,000 ",,140.655,Bungalow,6,5,2,1,Yes,2003,North,15.5,1,Fully Finished,3,"Triple Garage Attached, Front Drive Access, Heated, Over Sized",Seller,Negotiable,3,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,514",Sheryl Johnston
C4258862,Chaparral, 79  CHAPARRAL RIDGE WY SE,A,"$404,900 ",,146.694,2 Storey,8,5,3,1,Yes,1996,East,10.6,,Fully Finished,2,Double Garage Detached,Tenant,Neg,3,,Wood Frame,"Carpet, Ceramic Tile, Laminate Flooring","1,579",Terry Edwardson
C4258230,Upper Mount Royal, 1131  DORCHESTER AV SW,A,"$2,399,000 ",,335.194,2 Storey,10,4,4,1,Yes,2008,North,15.21,4,Fully Finished,4,"Quad or More Attached, Front Drive Access, Heated",Tenant,negotiable,3,,Wood Frame,Hardwood,"3,608",Mary Lou McCormick
C4258848,Woodhaven, 114  WOODBURN CR,A,"$399,900 ",,169.827,4 Lvl Split,6,4,3,0,No,1981,East,15.24,2,Fully Finished,2,Double Garage Attached,Vacant,neg,3,,Wood Frame,"Carpet, Laminate Flooring, Non-Ceramic Tile","1,828",Karen Salmon
C4258352,Glamorgan, 3912  45 ST SW,A,"$595,900 ",,97.455,Bungalow,5,4,3,0,Yes,1963,West,19.8,,Fully Finished,2,"Double Garage Detached, Over Sized, Parking Pad Gravel",Vacant,Immediate,3,,Wood Frame,"Hardwood, Laminate Flooring, Non-Ceramic Tile","1,049",Jared McIntyre
C4258496,Cranston, 183  CRANARCH LD SE,A,"$687,500 ",,231.607,2 Storey,11,4,3,1,No,2013,South,11,1,Fully Finished,2,Double Garage Attached,Owner,60/NEG,6,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,493",Scot S Jamieson
C4258731,Southwest Central High River, 523  8 ST SW,A,"$235,000 ",,107.303,2 Storey,6,3,1,0,No,1910,East,12.7,,Unfinished,,"Front and Rear Drive Access, Parking Pad Cement or Paved",Seller,NEG,4,,Wood Frame,"Carpet, Hardwood","1,155",Anders J Ellice
C4257553,Rosedale, 1427  4 ST NW,A,"$3,199,999 ",,367.803,2 Storey,12,7,7,2,Yes,2019,East,15.24,3,Fully Finished,4,"Quad or More Detached, 220 Volt Wiring, Insulated",New; Never Occupied,,3,,Wood Frame,"Ceramic Tile, Vinyl Plank","3,959",Uros Markovic
C4258753,Coopers Crossing, 147  COOPERSFIELD WY SW,A,"$594,900 ",,249.073,2 Storey,9,3,2,1,Yes,2015,South,12.52,1,Unfinished,2,Double Garage Attached,Vacant,Immediate,3,,Wood Frame,"Carpet, Ceramic Tile, Hardwood, See Remarks","2,681",Serghei Cicala
C4258749,Bowness, 4618  85 ST NW,A,"$335,000 ",,103.587,Bungalow,6,5,2,1,Yes,1976,West,11.7,1,Fully Finished,,Parking Pad Cement or Paved,Vacant,days neg,3,,Wood Frame,"Carpet, Laminate Flooring, Linoleum","1,115",Kathleen N Anderson
C4258843,Cougar Ridge, 214  COUGARTOWN CI SW,A,"$489,888 ",,123.189,2 Storey,7,4,3,1,Yes,2005,East,9.2,1,Fully Finished,2,Double Garage Detached,Seller,Negotiable,3,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,326",Janel N Harris
C4258588,Springbank, 240109  RGE RD 34,A,"$839,000 ",,155.891,Bungalow,7,4,2,1,Yes,1993,East,,,Unfinished,2,Double Garage Attached,Owner,45 NEG,3,,Wood Frame,"Carpet, Hardwood, Non-Ceramic Tile","1,678",Randy Merkley
C4258506,Southview, 2534  Sable DR SE,A,"$339,900 ",,103.866,Bungalow,6,4,2,0,No,1959,South,33.55,,Fully Finished,2,"Double Garage Detached, Front and Rear Drive Access, Over Sized, Parking Pad Cement or Paved, RV Parking",Vacant,Neg.,3,,Wood Frame,"Carpet, Ceramic Tile","1,118",Tamara Nellissen
C4258759,Evanston, 106  EVANSBOROUGH CM NW,A,"$399,999 ",,140.376,2 Storey,7,3,2,1,Yes,2014,South,7.64,,Unfinished,,Parking Pad Cement or Paved,Seller,Negotiable,4,,Wood Frame,"Carpet, Hardwood","1,511",Maricel McDonald
C4258814,Citadel, 7  CITADEL MEADOW CR NW,A,"$559,900 ",,230.121,2 Storey,11,5,3,1,Yes,2000,East,15.38,1,Fully Finished,2,Double Garage Attached,Seller,Negotiable,3,,Wood Frame,"Carpet, Hardwood, Linoleum","2,477",Anne-Marie Plesa Richardson
C4258498,Harvest Hills, 165  Harvest Gold CI NE,A,"$358,888 ",,98.384,4 Lvl Split,6,4,2,1,Yes,1996,South,9.68,1,Partly Finished,,Parking Pad Gravel,Seller,,3,,Wood Frame,"Carpet, Laminate Flooring, Linoleum","1,059",Janet St Onge
C4258729,Acadia, 9112  ACADEMY DR SE,A,"$608,800 ",,94.575,Bungalow,4,4,3,0,Yes,1964,South,15.2,,Fully Finished,2,"Double Garage Detached, Over Sized",Vacant,Negotiable,4,,Wood Frame,"Carpet, Ceramic Tile, Laminate Flooring","1,018",Abe M Elhage
C4258566,Southwood, 824  104 AV SW,A,"$469,900 ",,90.673,3 Lvl Split,6,3,2,0,No,1962,South,15.5,2,Fully Finished,2,Double Garage Detached,Seller,Negotiable,4,,Wood Frame,"Carpet, Ceramic Tile, Hardwood",976,Dorothy Rice
C4257841,Wildwood, 4027  4 AV SW,A,"$799,900 ",,117.987,Bungalow,6,4,3,0,Yes,1956,North,18.2,,Fully Finished,1,Single Garage Detached,Vacant,ASAP Neg.,3,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,270",Jonathan P Salois
C4258590,Mayland Heights, 1039 NE  18 ST NE,A,"$439,000 ",,92.624,Bungalow,9,4,2,0,No,1959,East,15.2,1,Suite,4,"Double Garage Detached, Triple Garage Attached",Tenant Rights,,3,,Wood Frame,"Carpet Over Hardwood, Linoleum",997,Teresa T Munro
C4258788,Monterey Park, 4  DEL RAY CR NE,A,"$466,900 ",,173.264,2 Storey,7,5,3,1,Yes,1992,South,15.2,,Fully Finished,2,Double Garage Attached,Vacant,Negotiable,3,,Wood Frame,"Hardwood, Wall to Wall Carpet","1,865",Ravinder Saini
C4258350,Bow Valley Trail, #122 140  kananaskis WY,A,"$519,000 ",,80.919,2 Storey,6,2,2,0,Yes,2003,Northwest,,1,,,Stall,Tenant,negotiable,4,Z-name Not Listed,Wood Frame,"Carpet, Ceramic Tile, Linoleum",871,Devin Stephens
C4258470,Rocky Ridge, #1 250  ROCKY RIDGE DR NW,A,"$474,900 ",,208.01,2 Storey,9,4,3,1,Yes,1998,East,,2,Fully Finished,2,Double Garage Attached,Seller,negotiable,3,Rocky Ridge Chateaus,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,239",Jim S Ashe
C4258810,South Calgary, 1729  33 AV SW,A,"$499,900 ",,92.996,1 & Half St,5,2,1,0,No,1910,North,7.61,,Fully Finished,2,"Double Garage Detached, 220 Volt Wiring, Insulated, Heated, Over Sized, Rear Drive Access",Seller,,3,,Wood Frame,"Carpet, Hardwood, Vinyl Plank","1,001",Lynn Wolf
C4258099,Prairie Springs, 1329  PRAIRIE SPRINGS PA SW,A,"$524,900 ",,184.505,2 Storey,8,4,3,1,Yes,2007,North,10.64,1,Fully Finished,2,Double Garage Attached,Seller,/ neg,3,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,986",Chris Grivell
C4258828,Applewood Park, 32  APPLEGROVE PL SE,A,"$374,900 ",,98.291,Bungalow,5,3,2,1,Yes,1994,Northwest,8.23,1,Fully Finished,2,"Double Garage Attached, Front Drive Access",Seller,negotiable,3,,Wood Frame,"Ceramic Tile, Laminate Flooring, Linoleum","1,058",Angelique G Garcia
C4258831,Saddle Ridge, 109  SADDLEMEAD RD NE,A,"$399,900 ",,118.08,2 Storey,6,3,2,1,Yes,2001,East,10.1,,Unfinished,2,Double Garage Attached,Seller,,3,,Wood Frame,"Carpet, Laminate Flooring, Linoleum","1,271",Tejinder Gill
C4258437,Beddington Heights, 139  BEDWOOD BA NE,A,"$409,900 ",,170.57,2 Sty Split,8,4,2,1,Yes,1980,East,8.7,,Fully Finished,2,Double Garage Attached,Vacant,Negotiable,3,,Wood Frame,"Carpet, Ceramic Tile","1,836",Naveed Shah
C4258518,Arbour Lake, 127  ARBOUR RIDGE CL NW,A,"$549,900 ",,128.857,2 Storey,7,4,3,0,Yes,1996,South,12.79,1,Fully Finished,2,Double Garage Attached,Vacant,neg,3,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,387",Richard D Fleming
C4258837,Auburn Bay, 265  AUBURN CREST WY SE,A,"$539,999 ",,175.215,2 Storey,8,5,3,1,Yes,2013,East,8.82,,Fully Finished,2,Double Garage Attached,Owner,Negotiable,3,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,886",Shawn Rasmussen
C4258736,Springbank, 32045  AVENTERRA RD,A,"$1,050,000 ",,220.738,Bungalow,7,3,2,2,Yes,2008,Northeast,,2,Fully Finished,4,Triple Garage Attached,Undisclosed,NEGOTIABLE,3,,Wood Frame,"Carpet, Hardwood","2,376",Sanjay Dutta
C4257532,Lake Bonavista, 1116  LAKE WAPTA WY SE,A,"$589,900 ",,112.784,Bungalow,6,4,2,1,Yes,1969,South,15.2,1,Fully Finished,2,"Single Carport, Double Garage Detached",Tenant,neg,3,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,214",Shirley E Evans
C4258819,Martindale, 305 NE  MARTINWOOD PL NE,A,"$369,900 ",,87.7,4 Lvl Split,4,3,2,0,No,1991,West,9.5,,Fully Finished,2,Double Garage Detached,Owner,Negotiable,3,,Wood Frame,"Carpet, Ceramic Tile, Laminate Flooring",944,Hanh Cao
C4258823,Cimarron Park, 144  CIMARRON PARK CI,A,"$479,500 ",,141.77,Bungalow,6,4,2,1,Yes,2006,West,11.7,1,Fully Finished,2,Double Garage Attached,Seller,Negotiable,3,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,526",Erick Dillmann
C4258264,Cityscape, 46  CITYSCAPE HE NE,A,"$524,900 ",,176.794,4 Lvl Split,8,4,3,1,Yes,2013,East,9.49,,Fully Finished,2,Double Garage Attached,Vacant,Negotiable,4,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,903",Aman Gill
C4258818,Harvest Hills, 192  HARVEST WOOD WY NE,A,"$525,000 ",,176.98,2 Storey,10,6,3,1,Yes,1990,North,14.59,1,Fully Finished,2,"Double Garage Attached, RV Parking",Vacant,Immediate,4,,Wood Frame,"Carpet, Ceramic Tile, Vinyl Plank","1,905",Justin Havre
C4258728,Bridlewood, 31  BRIDLECREST RD SW,A,"$399,500 ",,117.337,2 Storey,5,4,3,1,Yes,2006,East,8.5,,Fully Finished,2,"Double Garage Detached, Over Sized",Owner,negotiable,4,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,263",Dave Rhydderch
C4258784,Panorama Hills, 208  PANORAMA HILLS WY NW,A,"$689,900 ",,230.957,2 Storey,7,4,3,1,Yes,2001,North,13.4,3,Fully Finished,2,Double Garage Detached,Vacant,Immediate,3,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,486",Kevin Anthony D'Costa
C4258781,Sage Hill, 61  Sage Valley MR NW,A,"$499,900 ",,167.876,2 Storey,8,4,3,1,Yes,2010,Northwest,8.97,1,Fully Finished,2,Double Garage Attached,Seller,Negotiable,4,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,807",Shelagh Krause
C4257641,None, #5   Alder CL NE,A,"$480,000 ",,173.171,2 Storey,7,4,3,1,Yes,1999,North,19.45,,Fully Finished,2,Double Garage Attached,Seller,negotiable,5,,Wood Frame,"Carpet, Ceramic Tile, Hardwood, Vinyl Plank","1,864",Tracy Thompson
C4258803,Rundle, 320  RUNDLESIDE CR NE,A,"$359,900 ",,98.57,Bi-Level,5,4,2,0,No,1974,West,14.35,1,Fully Finished,2,"Double Garage Detached, Insulated, Heated",Vacant,NEG,4,,Concrete,"Carpet, Laminate Flooring, Linoleum","1,061",Robb M Leece
C4258790,Whitehorn, 100  WHITEHAVEN RD NE,A,"$369,900 ",,91.231,Bi-Level,5,5,2,0,No,1982,East,14.1,,Fully Finished,,2 Outdoor Stalls,Vacant,Negotiable,4,,Wood Frame,"Carpet, Ceramic Tile, Laminate Flooring",982,Amrinder Uppal
C4258540,Southwest Innisfail,   Avenue N,A,"$375,000 ",,117.429,Bungalow,5,5,3,0,Yes,1995,East,18.54,,Fully Finished,2,"Double Garage Attached, Insulated, Front Drive Access",Seller,NEGOTIABLE,5,,Wood Frame,"Carpet, Hardwood, Linoleum","1,264",Dwight Boychuk
C4258789,Ogden, 7411  OGDEN RD SE,A,"$250,000 ",,81.569,Bungalow,7,2,1,0,No,1943,East,15.2,,Unfinished,2,Double Garage Detached,Tenant,,4,,Wood Frame,"Carpet, Hardwood, Slate",878,Tammy T To
C4258779,McKenzie Towne, 66  ELGIN MEADOWS RD SE,A,"$449,900 ",,121.053,Bungalow,6,2,2,0,Yes,2012,West,10.99,1,Unfinished,2,Double Garage Attached,Seller,negotiable,4,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,303",Michael R Laprairie
C4258199,Oakridge, 9428  OAKMOUNT DR SW,A,"$729,000 ",,232.815,2 Storey,10,6,3,1,Yes,1978,West,18.69,,Fully Finished,2,"Double Garage Attached, Over Sized",Vacant,Negotiable,4,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,506",Amanda Zayonce
C4258679,Elbow Valley, 115  WINDING RIVER RI,A,"$899,900 ",,159.793,Bungalow,6,3,2,1,Yes,2004,North,,2,Fully Finished,3,Triple Garage Attached,Vacant,Negotiable,4,Elbow Valley Residents Club,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,720",Joanne Thomas
C4258156,High River Golf Course, 604  HIGH VIEW GA NW,A,"$449,888 ",,180.882,2 Storey,7,4,3,1,No,1990,Southwest,20.1,,Fully Finished,2,"Double Garage Attached, Over Sized",Owner,neg,8,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,947",Jason Todd
C4258552,Fairview, 7415  FLEETWOOD DR SE,A,"$539,000 ",,97.827,Bungalow,6,4,2,0,No,1959,East,15.23,,Fully Finished,2,"Double Garage Detached, RV Parking",Vacant,Negotiable,4,,Wood Frame,"Carpet, Hardwood, Vinyl Plank","1,053",Alex Gerundini
C4258572,None, 218  2 ST NW,A,"$154,900 ",,107.024,Sng Wide Mob Hme,5,2,2,0,Yes,1974,South,17.07,,,1,"Single Carport, Single Garage Detached",Vacant,negotiable,4,,Wood Frame,"Laminate Flooring, Linoleum","1,152",Shelley Kohut
C4258365,West Hillhurst, 2711  7 AV NW,A,"$774,900 ",,115.757,Bungalow,6,3,2,0,No,1951,North,15.22,1,Fully Finished,2,"Single Garage Attached, Heated, Over Sized, RV Parking",Vacant,Negotiable,5,,Wood Frame,"Hardwood, Laminate Flooring, Wall to Wall Carpet","1,246",Karen Card
C4256937,Lakeview, 5419  LADBROOKE DR SW,A,"$695,000 ",,123.097,Bungalow,7,4,2,1,Yes,1966,North,24.7,2,Fully Finished,2,Double Garage Detached,Seller,Negotiable,4,,Wood Frame,"Carpet, Hardwood, Linoleum","1,325",Thomas M Calvert
C4258739,Parkdale, 534  35A ST NW,A,"$1,089,900 ",,177.816,2 Storey,7,4,3,1,No,2019,Northwest,7.62,1,Fully Finished,2,Double Garage Detached,New; Never Occupied,Negotiable,4,,Wood Frame,"Carpet, Hardwood, Non-Ceramic Tile","1,914",John Malick
C4258373,Dalhousie, 5955  DALCASTLE DR NW,A,"$629,900 ",,136.939,Bungalow,7,4,3,0,Yes,1976,South,20.18,,Fully Finished,2,Double Garage Detached,Seller,Negotiable,4,,Wood Frame,"Carpet, Ceramic Tile, Hardwood, Linoleum","1,474",Scott M Thibeault
C4258351,None, 4538  Township 322A RD,A,"$489,000 ",,113.62,Sng Wide Mob Hme,5,3,2,0,No,1992,South,92,,Unfinished,10,"Front Drive Access, Over Sized, RV Parking, Shop",Owner,Negotiable,4,,Modular,"Carpet, Laminate Flooring, Linoleum","1,223",Sarah Kennedy
C4258594,Westmere, 277  Aspenmere WY,A,"$589,900 ",,209.403,2 Storey,9,3,2,1,Yes,2019,North,15.5,,Unfinished,3,Triple Garage Attached,New; Never Occupied,negotiable,5,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,254",John McLaughlin
C4258254,New Brighton, 2240  BRIGHTONCREST GR SE,A,"$579,900 ",,233.187,2 Storey,8,4,3,1,Yes,2014,East,11.02,,Fully Finished,2,Double Garage Attached,Owner,NEGOTIABLE,4,,Wood Frame,"Carpet, Ceramic Tile, Laminate Flooring","2,510",Ray Blanchette
C4258664,West Springs, 143  WEST COACH WY SW,A,"$749,500 ",,224.175,2 Storey,8,4,3,1,Yes,2010,South,12.84,1,Fully Finished,2,Double Garage Attached,Seller,Negotiable,4,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,413",Teri-Ann Begin
C4258733,Taradale, 84  TARADALE DR NE,A,"$399,900 ",,93.646,Bi-Level,6,5,3,0,Yes,2001,South,9.8,,"Fully Finished, Suite",,Rear Drive Access,Owner,Negotiable,4,,Wood Frame,"Carpet, Ceramic Tile, Laminate Flooring","1,008",Amar Cudail
C4257603,Britannia, 708  MADISON AV SW,A,"$2,799,000 ",,363.437,2 Storey,9,5,5,1,Yes,2014,South,21.3,2,Fully Finished,2,Double Garage Attached,Vacant,Negotiable,4,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","3,912",Corinne M Poffenroth
C4258357,Montgomery, 4521  BOWNESS RD NW,A,"$595,000 ",,134.524,2 Storey,5,3,3,1,Yes,1989,North,7.7,1,Fully Finished,2,"Double Garage Detached, Rear Drive Access",Vacant,Negotiable,4,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","1,448",Mike Dreger
C4258621,Kingsland, 631  75 AV SW,A,"$449,900 ",,96.805,Bungalow,6,3,1,0,No,1957,North,18.29,,Fully Finished,1,Single Garage Detached,Seller,NEG,5,,Wood Frame,"Carpet Over Hardwood, Linoleum","1,042",Mel H Loewen
C4258396,West Springs, 2  WEXFORD CR SW,A,"$1,265,000 ",,281.589,2 Storey,10,4,3,1,Yes,2009,South,20.1,2,Fully Finished,3,Triple Garage Attached,Seller,Negotiable,4,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","3,031",Kevin Thygesen
C4258578,Westmere, 287  Stonemere GR,A,"$609,900 ",,210.147,2 Storey,9,3,2,1,Yes,2019,South,14.63,,Unfinished,3,Triple Garage Attached,New; Never Occupied,negotiable,5,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,262",John McLaughlin
C4258650,Patterson, 36  PATTERSON HL SW,A,"$799,500 ",,256.041,2 Storey,9,4,4,0,Yes,1986,Southwest,26.99,,Fully Finished,2,Double Garage Attached,Seller,Negotiable,4,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,756",Teri-Ann Begin
C4258414,Edgemont, 1063  EDGEMONT RD NW,A,"$585,000 ",,158.771,Bungalow,8,5,3,0,Yes,1980,East,17.67,2,Fully Finished,2,Double Garage Attached,Vacant,NEG,4,,Wood Frame,"Carpet, Linoleum, Wall to Wall Carpet","1,709",Wayne E E Brown
C4257935,Crystal Shores, 377  BANISTER DR,A,"$439,900 ",,170.849,2 Storey,8,5,3,1,Yes,2003,West,15.2,1,Fully Finished,2,Double Garage Attached,Seller,Negotiable,4,,Wood Frame,"Carpet, Ceramic Tile, Hardwood, Laminate Flooring","1,839",Candace Stanick
C4258066,Ranchlands, 243  RANCHVIEW CO NW,A,"$425,000 ",,121.889,2 Storey,6,3,2,1,Yes,1977,Southwest,13.54,,Fully Finished,1,Single Garage Detached,Seller,Negotiable,4,,Wood Frame,"Carpet, Ceramic Tile, Laminate Flooring","1,312",Greg A Kennedy
C4257434,Forest Lawn, 2012  37 ST SE,A,"$374,900 ",,94.947,Bungalow,5,4,2,0,No,1956,West,15.22,,Fully Finished,2,Double Garage Detached,Tenant,Negotiable,4,,Wood Frame,"Carpet, Laminate Flooring, Linoleum","1,022",Kiranjit Brar
C4258535,Evergreen, 12  Everstone RI SW,A,"$479,900 ",,151.989,2 Storey,7,3,2,1,No,2002,West,10.97,,Fully Finished,2,Double Garage Attached,Owner,Negotiable,4,,Wood Frame,"Carpet, Hardwood","1,636",Jodi Standen
C4258407,Evanston, 88  Evansglen CI NW,A,"$549,900 ",,206.152,2 Storey,9,3,2,1,Yes,2018,North,10.2,,Partly Finished,2,Double Garage Attached,New; Never Occupied,negotiable,4,,Wood Frame,"Carpet, Ceramic Tile, Vinyl Plank","2,219",Angela Els
C4258520,Montgomery, 5223  22 AV NW,A,"$1,399,900 ",,268.211,2 Storey,11,4,4,1,Yes,2019,Northeast,15.28,,Fully Finished,3,Triple Garage Detached,New; Never Occupied,negotiable,4,,Wood Frame,"Carpet, Ceramic Tile, Hardwood","2,887",Brad Van De Walle
